exact_ln_ratio,signed_pred_true_phi,squared_Ldyn_over_lambda,force_rmse,signed_pred_model_phi,max_abs_dV
-4.858754574580941010e-02,-4.869880317292236277e-02,8.247244776472632211e+00,1.000000000000000056e-01,-4.847542468586494430e-02,5.768634183098364510e-02
-4.137928235025269824e-02,-3.974200335237874915e-02,4.783857892823763791e+01,9.999999999999999167e-02,-4.293306366417068420e-02,3.209659961535780703e-01
3.672834095995617942e-01,4.286441445406647954e-01,3.586090623622263820e+02,9.999999999999999167e-02,3.107288456867700055e-01,1.100585240971188261e+00
-8.917666881315042260e-02,-8.951267298470096112e-02,8.337982036510533490e+00,9.999999999999999167e-02,-8.883836192075655891e-02,7.518891057024537639e-02
3.852730844530534438e-02,3.786300670600345475e-02,3.880783228616201952e-01,9.999999999999999167e-02,3.918812486457742134e-02,9.023839393697002942e-02
-1.630261627753119922e-03,-1.613357651457710852e-03,6.903793031277274395e+00,1.000000000000000056e-01,-1.647098894876451855e-03,3.201609385983208295e-02
-1.476736795445877980e-03,-1.456859034818599628e-03,1.068472868925053783e-02,9.999999999999997780e-02,-1.497357815058099079e-03,2.902683540492843189e-02
1.004644702161883174e-03,1.026833135060905167e-03,8.322086051500164616e-03,9.999999999999999167e-02,9.820773130214588333e-04,3.136375437871437993e-02
7.220298432166626264e-03,7.396194216512424341e-03,1.161687203092083998e+01,1.000000000000000056e-01,7.045851549654546381e-03,1.025228371625460100e-01
-1.235288864093596990e-03,-1.197432333698389027e-03,1.095743982556308810e-01,1.000000000000000056e-01,-1.273714374982918857e-03,2.827761915088950612e-02
9.718849056193725779e-04,1.007358320597889030e-03,5.059156806646301519e+00,1.000000000000000333e-01,9.365421241749081549e-04,2.336228901115189327e-02
-3.940881221006106022e-03,-3.924156592540127900e-03,4.570439462262383401e+00,1.000000000000000056e-01,-3.957528234276633770e-03,1.262956650201289485e-02
1.603214195848349372e-02,1.816395204715639741e-02,9.730194171412638582e+01,9.999999999999999167e-02,1.390247156675810357e-02,1.068012889788528680e-01
2.910898590239512952e-03,2.923251397185365301e-03,3.157781236772559730e+00,1.000000000000000056e-01,2.898275916558164071e-03,3.956403704948879829e-02
-1.281047642902361228e-01,-1.291885086323656118e-01,1.768106661289150239e+01,1.000000000000000056e-01,-1.270155452315223366e-01,1.101930203138779402e-01
1.743477477069757531e-02,1.830496960908090456e-02,2.743068509626341722e+01,1.000000000000000056e-01,1.657400732298380808e-02,1.344322357749593300e-01
6.980742211074859871e-02,7.046037245982865460e-02,2.487831501519900357e+01,1.000000000000000194e-01,6.914100595900191104e-02,9.197728379830119594e-02
-8.683009891042114221e-04,-8.693841445919348434e-04,8.557052327164871741e+00,9.999999999999999167e-02,-8.664616260889249641e-04,8.303707515341347822e-02
-5.825097276966207521e-02,-5.708846551284525034e-02,3.620506174056716731e+01,1.000000000000000194e-01,-5.938147406058343764e-02,1.486711350140139942e-01
6.523932507431714350e-03,6.505479182866333830e-03,1.386764618449718878e+00,9.999999999999999167e-02,6.542365926262264444e-03,1.602376630474770802e-02
3.051862439921437624e-03,3.087348048579642654e-03,2.315802079329203789e+00,9.999999999999999167e-02,3.016223079900073704e-03,1.787525884162501771e-02
2.919850924810367745e-02,2.868588141960758467e-02,4.335741491274320403e+00,1.000000000000000194e-01,2.971164500397962746e-02,8.166352464774147280e-02
-2.177679588263362054e-01,-2.174901083681626823e-01,1.949562478287325007e+01,1.000000000000000056e-01,-2.180417527841270742e-01,2.485238674902392197e-01
-1.248835500322681945e-03,-1.236280169564256924e-03,4.190120079695994093e+00,9.999999999999999167e-02,-1.261435784572454083e-03,1.003153136905423314e-02
2.096250924132435529e-03,2.119993199818666525e-03,1.559518161460819119e+00,1.000000000000000056e-01,2.071739040472423115e-03,1.824661936441300189e-02
-1.045222011318571408e-04,-4.840604485817091965e-05,2.079085323774057414e+01,9.999999999999999167e-02,-1.609583360552866793e-04,1.893958703256674175e-02
-2.042437989104923385e-02,-2.040131399345264038e-02,3.325646841772444517e+00,9.999999999999997780e-02,-2.044846350390517459e-02,3.044858256352557871e-02
-7.593699640729725808e-02,-7.580117803711163005e-02,1.879341573472439464e+01,1.000000000000000056e-01,-7.606622325599463053e-02,8.265503437685631227e-02
-4.815201804590719947e-02,-4.778688955144195366e-02,1.802151874644607332e+01,1.000000000000000056e-01,-4.851231785202641394e-02,7.659591965420393944e-02
8.552883270610612046e-05,1.722981754572269091e-04,1.376849654998859585e+01,1.000000000000000056e-01,-2.129136652806329676e-06,2.862019712129378404e-02
-2.557054902806554352e-04,-2.390795696776973009e-04,7.383789211035090422e-03,1.000000000000000056e-01,-2.731788724663124722e-04,3.262176075458320806e-02
1.225473277199033532e-02,1.220741217453707311e-02,4.000145388264081947e-01,1.000000000000000056e-01,1.230081103161544294e-02,4.009588882793752029e-02
-2.553034467200186036e-02,-2.439942569017797269e-02,3.275010359622397971e+01,1.000000000000000194e-01,-2.670550380233625842e-02,2.618614170107622097e-01
5.466721464507992567e-02,5.119298295602806026e-02,1.278866039951706668e+01,9.999999999999999167e-02,5.812541437241634801e-02,1.864223333877589317e-01
2.331814280075582280e-02,2.295426350226744197e-02,4.831177649604523339e+00,1.000000000000000056e-01,2.367975275173430164e-02,8.048213852609870100e-02
-2.203035764688109133e+00,-1.392178487566022582e+00,1.031850094902729779e+03,9.999999999999999167e-02,-2.875925020238678798e+00,3.653091298257723274e+00
-1.192596602107696552e-01,9.830823000163224634e-02,4.623126689389293915e+02,1.000000000000000056e-01,-3.246906933944398443e-01,9.724134848256099639e-01
1.353933587005353573e-02,1.337767378580921596e-02,3.699340970382468452e+00,1.000000000000000056e-01,1.369895300408209213e-02,5.944000759428900993e-02
4.538908756710867930e-03,4.562592460873866711e-03,7.079301158835851239e-03,9.999999999999997780e-02,4.514845362678804493e-03,6.578194641838559786e-02
-5.265748226987755631e-03,-5.142248134657566652e-03,1.544854321294075383e+01,1.000000000000000056e-01,-5.388777418050941063e-03,5.277432699071552685e-02
4.527341745692290732e-04,4.630733236750696463e-04,1.613715701728037244e+00,1.000000000000000056e-01,4.414949547620351778e-04,9.560178436663626170e-03
-3.787533637576777010e-03,-3.772516992502274007e-03,2.852867093316050262e+00,1.000000000000000056e-01,-3.802674561094049940e-03,1.082707041529930130e-02
4.336234060800561729e-01,8.567719252331896795e-01,1.127720643476380246e+03,1.000000000000000056e-01,2.048312834419523110e-01,3.688590356761026978e+00
-3.654107835620972345e-03,-3.514788768091200045e-03,1.737114406697531521e+01,1.000000000000000056e-01,-3.792391161073624915e-03,9.381974036910060988e-02
1.862264689454238842e-01,1.834803438901918549e-01,1.773627391808320652e+01,9.999999999999999167e-02,1.889592404563285866e-01,2.956968368992561880e-01
-4.177824674789606257e-02,-4.348267235581108198e-02,3.098578160484569466e+00,9.999999999999997780e-02,-4.007503601930650916e-02,1.267122509721317070e-01
9.748223964892847870e-02,9.633395585019798035e-02,1.336761576909831106e+01,1.000000000000000056e-01,9.862598777161915575e-02,9.414755089071699667e-02
3.779227915391727391e-04,3.895462762611992470e-04,2.966646236416901616e-01,1.000000000000000194e-01,3.660553687830052773e-04,1.195265058791217770e-02
4.239942054849300357e-04,6.375792659644808963e-04,4.305867516721475141e+01,1.000000000000000056e-01,1.997316216344340077e-04,2.729482980825503891e-01
1.528022055826513265e-02,1.699606648508994108e-02,9.085570517669135882e+01,1.000000000000000056e-01,1.356370087716064418e-02,9.560539684907623514e-02
-4.442856526367276737e-02,-4.483391002013163013e-02,3.125461612891172525e+00,1.000000000000000056e-01,-4.402251474661775937e-02,7.841623413453698010e-02
5.025523001597060474e-02,5.215705491467453880e-02,3.898904232686637528e+01,1.000000000000000056e-01,4.832589952127094857e-02,1.194819955039147091e-01
1.458684410037498118e-03,1.468565470522750554e-03,2.178485080814450914e+00,9.999999999999997780e-02,1.447747235711487101e-03,1.155998902716682750e-02
-1.554716698552852626e-02,-1.495772539421011058e-02,5.249845043081735696e+01,1.000000000000000056e-01,-1.613202036399442874e-02,7.476288812341194689e-02
-5.361243607137597704e-04,-5.039679184532398076e-04,2.747204703599037123e-01,9.999999999999999167e-02,-5.683068878954219841e-04,1.657538212153123955e-02
-1.328627069639860478e-02,-1.305377728776821282e-02,1.842178090042935068e+01,1.000000000000000056e-01,-1.352198662313074465e-02,1.451676071109651855e-01
-4.073742456958375641e-03,-4.059376801754718128e-03,1.662536476753569081e+00,9.999999999999997780e-02,-4.088334270598869592e-03,1.106325321503973808e-02
7.233958391987381498e-02,6.931143558864170939e-02,8.269082687780640484e+00,9.999999999999999167e-02,7.535765726876945958e-02,1.657230439795595311e-01
-3.295777604637878996e-03,-3.242837516111835711e-03,6.870540179354809318e+00,9.999999999999997780e-02,-3.350068803263050142e-03,7.894930015776396859e-02
1.629087229607113427e-02,1.645440610451705254e-02,1.433660365925228497e+01,1.000000000000000056e-01,1.612649803619243052e-02,3.823794342744901709e-02
6.558565322591481880e-03,6.586568607302211234e-03,1.342742331978887904e+01,1.000000000000000194e-01,6.529512825375184334e-03,3.683360537493333975e-02
-1.370680675390786342e-02,-1.362602055923169825e-02,8.087197091494530810e+00,1.000000000000000194e-01,-1.378839998869185388e-02,5.490897898393918425e-02
1.378802940022615629e-02,1.384436150379451599e-02,8.912376615064498964e+00,9.999999999999997780e-02,1.373052618597917635e-02,4.352212723032628655e-02
7.652277126596237480e-05,8.963919398327750709e-05,6.176343790153398849e+00,1.000000000000000056e-01,6.279377472615327240e-05,9.888543948570650485e-03
-3.966233977660510272e-03,-3.862144240334996342e-03,2.181964624774952100e+01,1.000000000000000056e-01,-4.070644259653384729e-03,2.740748278124332388e-02
-4.008882676884534496e-04,-3.925460407467037190e-04,1.245352162740144042e+00,1.000000000000000056e-01,-4.100599086573632180e-04,1.041869493845196289e-02
-7.200779844926555318e-02,-7.274924412032951482e-02,1.283409309535351639e+01,1.000000000000000056e-01,-7.126733204860691284e-02,9.283781643277760898e-02
9.698353168520513351e-03,9.736225616298594884e-03,2.297698359882220487e+01,9.999999999999999167e-02,9.660131858083488565e-03,3.302254456393755033e-02
3.186998826115600321e-03,3.222740765977363548e-03,1.124603943783430537e+00,1.000000000000000056e-01,3.150029929061529902e-03,3.118948800156130449e-02
2.741830171919470201e-03,2.754166360007071195e-03,6.491188513575041341e-01,1.000000000000000194e-01,2.728437678721487222e-03,2.229086550071836953e-02
-1.219734978691009233e-02,-1.224920179668444013e-02,3.183800439282098715e-02,9.999999999999999167e-02,-1.214639422722626864e-02,3.423711254718082159e-02
6.936992607143259437e-02,6.922249017558548823e-02,1.321859184371699314e+01,9.999999999999999167e-02,6.951575379973370938e-02,7.333790906497125728e-02
1.124147881660070118e-02,1.125273298278076269e-02,7.539817897424597071e+00,1.000000000000000333e-01,1.122947517830602884e-02,4.239949211335400370e-02
-1.605696624251091997e-02,-1.584344240749851682e-02,1.145816433658680822e+01,1.000000000000000056e-01,-1.627167411139508746e-02,6.478659910021990209e-02
-4.171123424659517291e-03,-4.143409511916826445e-03,8.142953915207327975e-02,9.999999999999999167e-02,-4.199462982437764981e-03,2.232231375408839230e-02
1.533260530393331170e-02,1.519183898628074895e-02,1.178237204059396248e+00,1.000000000000000056e-01,1.547219750590237558e-02,7.782060054497139112e-02
1.449907411401683398e-03,2.051829882871381711e-03,5.344791409888610190e+01,1.000000000000000056e-01,8.476584820236987821e-04,5.451845552485599933e-02
-1.418254204149766405e-02,-1.333627359866592851e-02,7.427673659057867894e+01,1.000000000000000056e-01,-1.503014689721431096e-02,7.501753450691459046e-02
1.403295589742836053e-02,1.370767574541354068e-02,8.635962576988529094e+00,1.000000000000000056e-01,1.435695423503740263e-02,8.819901621458335617e-02
5.759000747711566720e-04,5.914241805577111514e-04,1.476598654006618973e-02,1.000000000000000056e-01,5.597271646029325105e-04,1.709498971115501129e-02
9.634830588629634445e-04,1.210563882392499567e-03,2.680977499236497508e+01,1.000000000000000056e-01,7.145374563260765413e-04,5.603369860190356155e-02
-9.389463950311224697e-04,-8.921087707614743564e-04,6.518376458079780944e-01,1.000000000000000056e-01,-9.866584558050463336e-04,2.177533739658741446e-02
-4.316891643450818106e-02,-4.278020337683380997e-02,2.893849633451035430e+01,1.000000000000000056e-01,-4.355798025217506170e-02,7.767606212748777439e-02
1.417478575727936785e-01,1.413782907327975347e-01,1.213952690520154043e+01,9.999999999999999167e-02,1.421136466385398422e-01,1.246608024711655938e-01
5.903772851509926367e-01,1.125313523376655578e+00,1.141624165303414429e+03,1.000000000000000056e-01,2.870793284940119094e-01,3.811870897543942593e+00
5.563305640783078668e-03,5.850809722583389175e-03,2.393046053071097390e+01,1.000000000000000056e-01,5.276684311083091813e-03,7.418891714968865736e-02
-8.584605546231847961e-02,-8.591286628868140263e-02,1.336405706959046924e+01,9.999999999999997780e-02,-8.577716634791032746e-02,7.619452703642878855e-02
1.710964228824648353e-02,1.732653438484447334e-02,2.879733076512175671e+01,1.000000000000000056e-01,1.689233528802331838e-02,5.384756593696855137e-02
5.815669277192622461e-04,5.938221694404491194e-04,9.012064116363466271e-02,1.000000000000000194e-01,5.686331784467016717e-04,1.265354250178156274e-02
-9.911826939164211647e-02,-9.973251182538069026e-02,1.406485860453405579e+01,1.000000000000000056e-01,-9.850230165452826536e-02,9.270375203340622261e-02
-1.474618832487578635e-02,-1.484187591375150418e-02,1.280355460352564867e+00,1.000000000000000056e-01,-1.465019151944101615e-02,4.036563065060007338e-02
2.374977230929706598e-02,2.381080412216696543e-02,6.135364220027480719e+00,1.000000000000000056e-01,2.368772891419281684e-02,2.853557225816650764e-02
-8.529485712669336583e-03,-8.063908092876539632e-03,2.288806573318651516e+01,9.999999999999999167e-02,-8.991268034158884231e-03,1.066546184255646734e-01
2.572065914577973192e-02,2.570236311176309421e-02,2.017818523318643642e+00,9.999999999999997780e-02,2.573804133690670709e-02,2.756513481971807622e-02
1.211891359132960202e-04,1.328186151293240657e-04,4.825408221896370087e-01,1.000000000000000056e-01,1.086252044655736202e-04,1.142900324817600066e-02
1.300716560419594350e-03,1.329900030484570559e-03,6.501095735601591485e+00,1.000000000000000056e-01,1.270868093634162357e-03,2.389639369209609066e-02
8.848180697439020359e-03,9.098059258740331598e-03,1.588680307753725884e+01,1.000000000000000056e-01,8.600601541643482922e-03,8.824840654927774974e-02
4.712405262950537799e-02,4.710642625390779048e-02,1.103306072288924788e+01,1.000000000000000056e-01,4.714099131457506059e-02,5.999470119597070245e-02
-3.950987231511073061e-02,-4.079957007725969892e-02,5.641396565419386278e+00,1.000000000000000194e-01,-3.822044304767432954e-02,1.186021123049563197e-01
-6.810408073038536070e-02,-6.800012724438943279e-02,2.668160093919522424e+01,1.000000000000000056e-01,-6.820872706712420575e-02,1.145783981304381166e-01
-1.243813034424109676e-01,-1.250796528403284036e-01,1.433783928665502216e+01,1.000000000000000056e-01,-1.236791484085006387e-01,9.950552591627949417e-02
-5.517071277100850206e-03,-5.491609319987131137e-03,3.887978219942882951e+00,9.999999999999999167e-02,-5.541893564169842780e-03,3.724488745234669912e-02
-1.833942612740625247e-03,-1.839576254753730149e-03,6.792992608011099165e-01,1.000000000000000056e-01,-1.828745407530578838e-03,1.164676302279051522e-02
1.028882272585443687e-02,1.027222317151436741e-02,3.699575435409569596e-02,1.000000000000000056e-01,1.030503121507813508e-02,2.741609089479498870e-02
4.371386063502967489e-02,4.375423103677340830e-02,2.781225464113862511e+00,1.000000000000000056e-01,4.367303641513593793e-02,1.319674570432173843e-01
3.896864228287922477e-02,6.044751049814364730e-02,3.478108885346893544e+02,1.000000000000000056e-01,1.800352619807734506e-02,4.603656191272234022e-01
5.127670283583264481e-03,5.136506439577961589e-03,9.539326727143035770e-03,1.000000000000000194e-01,5.118071398569867293e-03,2.670666940240380705e-02
-4.486887875087797184e-02,-4.451998274722904214e-02,1.612334481974421152e+01,1.000000000000000194e-01,-4.521946796994221612e-02,1.198652661979468098e-01
1.059122800651446199e-03,1.089777035492409899e-03,8.266546101122576928e+00,1.000000000000000056e-01,1.027432132384719504e-03,1.673791377565356231e-02
-4.772138928188676688e-02,-4.892882257045592237e-02,1.409766119415663654e+00,9.999999999999997780e-02,-4.651231602438552631e-02,1.183092233973694479e-01
3.172159555332519920e-01,3.196323506410004289e-01,4.684490855593502801e+01,1.000000000000000056e-01,3.147271475211786962e-01,3.919546984232191722e-01
-6.175794281118106993e-02,-6.159580594895666672e-02,1.432857882279663286e+01,9.999999999999999167e-02,-6.192112760427180562e-02,1.226904772429469603e-01
-7.041903594578189166e-03,-7.026618121953906275e-03,1.519304813375570218e+00,9.999999999999999167e-02,-7.058055364625458010e-03,1.889797097892291500e-02
-5.548143463252641280e-03,-5.607597627212590648e-03,6.675565770232259055e+00,9.999999999999999167e-02,-5.488405897371711681e-03,4.245895130002509676e-02
-1.684348643898954043e-02,-1.703097533471312902e-02,2.587971372638911749e+00,1.000000000000000056e-01,-1.665510198671112108e-02,7.261022450332241251e-02
-2.974078234526091914e-03,-2.916738851096811400e-03,1.643569943801835009e+01,9.999999999999997780e-02,-3.031691515078788202e-03,2.978162313966125144e-02
-2.537740953036634467e-02,-2.527184182440991161e-02,7.844144381149950718e+00,1.000000000000000056e-01,-2.548305786682292240e-02,6.655986057281075563e-02
-4.766359599836600056e-03,-4.736584879071747967e-03,7.522952172942243276e-01,9.999999999999999167e-02,-4.796244908046938711e-03,3.563793884646715426e-02
3.897600934748179664e-03,3.919973050835955444e-03,7.267778632296387764e-01,1.000000000000000056e-01,3.875275017372988538e-03,1.549303140840747710e-02
-6.863989556051733982e-04,-6.666434839082151145e-04,5.172119555094655041e+00,1.000000000000000194e-01,-7.068592882152130918e-04,2.113641630540582725e-02
5.573822978327801908e-02,5.585899091573757330e-02,9.820143545765894544e+00,1.000000000000000056e-01,5.561634433978335929e-02,6.951536084239376412e-02
7.005442017816923550e-02,6.743328663251878241e-02,7.039712616031189363e+00,1.000000000000000056e-01,7.266699895487248317e-02,1.568283067426148591e-01
-9.315686290331162689e-02,-1.001804276533713040e-01,9.473278877637714146e+00,1.000000000000000056e-01,-8.616028222202476439e-02,2.498280326731787959e-01
2.748316961526468035e-03,2.795847636129752348e-03,4.731415386712206073e-01,1.000000000000000056e-01,2.700750623678740622e-03,2.385649031149722835e-02
5.043340233669557117e-03,5.071507510272411402e-03,6.159505182814911883e+00,9.999999999999997780e-02,5.013203602890523893e-03,4.246966632361011407e-02
-7.458965829655078055e-04,-7.317299355974809724e-04,3.990057776392195721e-01,9.999999999999997780e-02,-7.610698905220516760e-04,2.499730310448797233e-02
-4.076340058959662671e-02,-4.106602619268136245e-02,3.338734164233600588e+00,1.000000000000000056e-01,-4.046005169022177939e-02,6.432858918214628963e-02
-3.369882198546714051e-03,-3.350895926573529710e-03,1.151336928524146863e+01,1.000000000000000056e-01,-3.389673396297261231e-03,2.466223397182596561e-02
1.120049211778046186e-03,1.144294067568234338e-03,2.274486887837195326e+00,1.000000000000000056e-01,1.095747458289890409e-03,1.510137628904295419e-02
7.262343642872827118e-03,7.309348071624288332e-03,2.528330429982643679e+00,9.999999999999997780e-02,7.214711337110032985e-03,6.953611120899746978e-02
-3.719899615428538808e-02,-3.491033373016425717e-02,1.286887835396628077e+02,9.999999999999999167e-02,-3.948280482623987842e-02,1.210175524167259459e-01
1.638224771269357338e-02,1.631801660887792493e-02,1.625500002417508938e+01,1.000000000000000194e-01,1.644518316561018739e-02,4.655264278982133158e-02
3.484369208209964642e-03,3.662975559404962195e-03,1.232489745260020264e+01,1.000000000000000056e-01,3.308183519608150908e-03,1.195125920713971529e-01
-8.330958795139432882e-03,-8.292443228241585390e-03,2.513549368725718214e+00,1.000000000000000056e-01,-8.370311246775395328e-03,3.036177756156375682e-02
-1.025623182436456171e-01,-1.125891610826676020e-01,1.348107964588072782e+01,1.000000000000000056e-01,-9.259724963205692716e-02,2.956539492050843654e-01
-1.937962054183315058e-03,-1.901484178224197930e-03,7.363588889020296513e+00,1.000000000000000056e-01,-1.974820203448121592e-03,1.971240673703801571e-02
2.030952757132711492e-02,2.014732854614834090e-02,7.842304059500698754e-01,1.000000000000000056e-01,2.047065661471012682e-02,5.794738487778982455e-02
-1.447566156593542153e-01,-1.444062838559680706e-01,1.712202069382396985e+01,1.000000000000000056e-01,-1.451034668276811324e-01,1.771505312916225594e-01
-1.464248291590494189e-01,-1.439884842754282079e-01,6.853443808109786062e+01,1.000000000000000056e-01,-1.487328104261355088e-01,1.929662392744345145e-01
1.660755885751926952e-01,1.642276281677633176e-01,1.403239864422551619e+01,1.000000000000000056e-01,1.679165174671932992e-01,1.252775665425068519e-01
8.345313119197071694e-02,8.343657525827868904e-02,1.106438125540650219e+01,1.000000000000000056e-01,8.346968221080844352e-02,1.341212740511113222e-01
7.337081982509615838e-03,7.353912716393364545e-03,5.108888322372278079e-01,1.000000000000000056e-01,7.319314510551675965e-03,2.538812207076922983e-02
-4.845883889820524343e-02,-4.886074948416808256e-02,6.326963778511945691e+00,1.000000000000000194e-01,-4.805637525494903944e-02,7.118255481373585158e-02
1.041166013715119588e-03,1.227897980377054858e-03,1.683588757315164131e+01,1.000000000000000056e-01,8.508368196444505071e-04,1.008520307955489692e-01
1.225580917880718726e-02,1.223331013478817612e-02,2.425624723089626344e-01,1.000000000000000056e-01,1.227726831977460874e-02,4.373600635359316952e-02
-2.348970648510279469e-03,-2.311819128189251862e-03,1.554693886038572836e+00,1.000000000000000056e-01,-2.386144576305263693e-03,2.904446490822455706e-02
9.008493164547637030e-03,8.996839678140324675e-03,7.049201786694199445e-02,1.000000000000000056e-01,9.019747966567728467e-03,3.254215354908852886e-02
-2.497585895534771856e-03,-2.481221278214503553e-03,3.036831609639723428e+00,9.999999999999997780e-02,-2.514947045724235178e-03,1.384856550769553163e-02
-5.235023001758581235e-03,-5.215259654233867469e-03,2.570283530908370917e+00,1.000000000000000056e-01,-5.255249012737803899e-03,1.265932830202810833e-02
-7.680997959931785968e-02,-7.674185061432250987e-02,1.284706416806873719e+01,9.999999999999999167e-02,-7.687834631996177948e-02,1.304737516146767251e-01
8.911087885686867424e-03,9.022700019578470607e-03,9.636495939900875385e+00,1.000000000000000056e-01,8.798147372721821374e-03,2.820914360741216820e-02
-8.020050734151814784e-03,-8.042570260817193117e-03,2.008838882187233624e-02,1.000000000000000056e-01,-7.998644925858111598e-03,2.859826921890742599e-02
2.277319301917794456e-03,2.301426550886983679e-03,2.839031725643609061e+00,1.000000000000000056e-01,2.253283941284430197e-03,3.284975360546863593e-02
-2.815807879899439106e-02,-2.821958402024298332e-02,6.262043628126066963e+00,1.000000000000000194e-01,-2.809756274255409414e-02,5.376898334307626814e-02
3.764281114901683184e-02,3.701031140084793530e-02,4.600711096353062302e-01,9.999999999999999167e-02,3.827219035812916281e-02,9.181622641294509557e-02
-5.296250003213664320e-02,-5.486228114215756929e-02,2.292884903234447691e+01,1.000000000000000056e-01,-5.106321884351628509e-02,1.394925684262128263e-01
1.523447242342114601e-02,1.505784537304780818e-02,4.876992080334463964e+00,1.000000000000000194e-01,1.540861728188682930e-02,5.246326461631465460e-02
1.309620427054395591e-03,1.333934822705992685e-03,5.220726023115616954e+00,1.000000000000000056e-01,1.284902622750977181e-03,2.040568774160982438e-02
-6.718707509441707026e-02,-6.647948785903726177e-02,2.942915645095918009e+01,1.000000000000000056e-01,-6.789293684229946724e-02,1.118830660326638332e-01
-1.928041579655215233e-03,-1.908737568048650413e-03,7.107525856064446756e+00,9.999999999999999167e-02,-1.948269031975160452e-03,2.016272831571865390e-02
-1.802079236464077666e-02,-1.825284035145927422e-02,3.163587060558993524e+00,9.999999999999999167e-02,-1.778809198300839930e-02,6.215584342965686793e-02
3.586520714174079583e-02,3.418094885278514378e-02,7.555646115416794650e+00,9.999999999999997780e-02,3.754431059474712395e-02,1.252451954281013358e-01
4.524495185066925579e-02,4.646676524091679361e-02,3.219349982999546711e+01,1.000000000000000056e-01,4.400861092906762501e-02,1.021572728986419043e-01
5.085530288612429527e-04,5.123554938668233418e-04,3.633227061054138840e+00,9.999999999999999167e-02,5.045730111622746860e-04,2.221209988662756207e-02
1.017956646717751990e-02,1.023181889550013081e-02,2.996031273885993329e+00,1.000000000000000194e-01,1.012625113798211289e-02,3.383819567952598556e-02
-1.600919224607583874e-02,-1.595434231876544096e-02,1.149939589452307587e+01,1.000000000000000194e-01,-1.606523514936897615e-02,2.757143131326276336e-02
1.573369091261961339e-02,1.604943226897419944e-02,2.273610856027537608e+01,1.000000000000000056e-01,1.542202107805238503e-02,8.694155712243542555e-02
1.569951537519745279e-04,2.373469674201787293e-04,1.402035071656328213e+01,1.000000000000000056e-01,7.607831160840777720e-05,3.174518072360242582e-02
-1.013569158105802337e-01,-9.867277425657110246e-02,6.544347241437131402e+01,1.000000000000000056e-01,-1.039623430894105194e-01,1.803944698454301165e-01
1.739775395268177566e-02,1.725079572871382472e-02,6.338696958653639690e+00,1.000000000000000056e-01,1.754202421839191547e-02,7.466845856297740780e-02
1.174593747119889037e-02,1.173350591849499705e-02,8.184388014267510725e-01,1.000000000000000056e-01,1.175808537347112354e-02,2.451233378254677811e-02
9.985562655330232698e-03,9.901880657104764755e-03,1.269104461949327245e+00,1.000000000000000056e-01,1.006818085165593797e-02,4.360517345577544224e-02
2.619610712291970886e-02,2.615492251432800785e-02,5.397628780754249789e+00,1.000000000000000194e-01,2.623516961751903506e-02,4.517756663874861883e-02
-1.386534032967790637e-03,-1.385065927304992553e-03,2.855930818127478510e+00,9.999999999999999167e-02,-1.387687308479437602e-03,2.996069546761933114e-02
-2.153482279419025730e-02,-2.148727635614634118e-02,2.500968811906497891e+00,1.000000000000000056e-01,-2.158247427904942325e-02,3.034808446706680624e-02
-2.785871183467921505e-03,-2.624444709131949424e-03,1.773043313482439842e+01,1.000000000000000056e-01,-2.948565872059453943e-03,6.471639472173897067e-02
1.026463171637984235e-02,1.051086907148434182e-02,1.944088677769611451e+01,1.000000000000000056e-01,1.001451684794933163e-02,8.548337831408496512e-02
-7.529441183626494651e-03,-7.498115299473350273e-03,2.493310132799280598e+00,9.999999999999999167e-02,-7.561441925494172961e-03,2.404119994211208200e-02
-8.393830383097393433e-02,-8.439763733201673113e-02,1.275155709162284801e+01,1.000000000000000333e-01,-8.347734723472373386e-02,8.353727363491361690e-02
-5.729556309486316147e-03,-5.709678218070764720e-03,1.067905609196750649e-01,1.000000000000000056e-01,-5.749325150467312663e-03,2.383824989148086368e-02
-1.860152210371539966e-02,-1.855468864210779376e-02,7.657862323864811138e+00,9.999999999999999167e-02,-1.864853544954940892e-02,1.396209354305945338e-01
1.673706199226594055e-02,1.675434820218379625e-02,5.896085468492185733e+00,9.999999999999997780e-02,1.671878714988881548e-02,2.052830679242661702e-02
-2.671875035618592482e-03,-2.695744574694884047e-03,9.928197453895208635e-02,1.000000000000000194e-01,-2.648197417068486655e-03,4.053770166520202778e-02
-1.981335226314858214e-03,-1.150683946732982375e-03,6.863951598948882804e+01,1.000000000000000056e-01,-2.811933702766795246e-03,6.015632385305149515e-02
-7.271082108920295939e-02,-7.258190746591244857e-02,1.381679061776377537e+01,1.000000000000000194e-01,-7.284027302263668124e-02,1.286788136715531494e-01
5.331338864210588617e-05,6.611681587706832693e-05,6.605937843626542794e+00,9.999999999999999167e-02,3.989736015549756219e-05,1.956738783346227695e-02
5.197458243266797617e-03,5.212709584454712324e-03,8.302095674807022929e-01,9.999999999999999167e-02,5.182192680410739431e-03,3.132246283746747267e-02
-5.706443385476347996e-02,1.696836985694828714e-02,5.793173511363396528e+02,1.000000000000000056e-01,-1.360020201208544388e-01,8.304261335216572837e-01
2.089086643677548136e-02,2.092589410786227511e-02,3.345426920628692180e+00,9.999999999999997780e-02,2.085579802481974526e-02,3.303059980866591278e-02
