2.072978666448714868e+00,1.425572436268657261e+00,1.283844357671374281e+00,1.397018087995310909e+00,1.544412437884309153e+00,1.515149188169317984e+00,1.464185897462985775e+00,1.470986781911941321e+00,1.462979466635588421e+00,1.451946489558731734e+00,1.365686954763061456e+00,1.048855258719513461e+00,4.284704998887091110e-01
1.754024656709590069e+00,3.823246462422729697e-01,5.272571067348117563e-02,1.202686180115276199e-01,2.225297158869239955e-01,1.710949872600386057e-01,2.337048955560514785e-01,1.687068978683995968e-01,4.767390114247723604e-02,1.237258027646944702e-01,1.490801653838260549e-02,4.838102210129718687e-03,2.090993411524890225e-02
1.775875594692867265e+00,4.740194930224452263e-01,2.579210505517029808e-02,1.608796730805721886e-01,6.482039162073163774e-02,1.896759051726665535e-01,3.728549856087616521e-02,8.375808541497321846e-02,3.144974555397241078e-02,6.085416845176604139e-02,5.100241654682158982e-02,7.713639931106205938e-02,6.655137979498541856e-02
1.985793230857801017e+00,5.718286951634796722e-01,2.781116781235003915e-02,1.112402941952080754e-01,4.115162164153841895e-02,4.585682093623823924e-02,1.041199589608611357e-02,3.861030098594864148e-03,1.469567854167957814e-02,1.529856448084963676e-02,1.680429015866406403e-02,3.145499277550555806e-01,2.737975349786409690e-02
1.728473510431199234e+00,1.623202332949638560e+00,8.459796397511222255e-01,1.372763181104215136e-01,3.463632499688623079e-01,2.873936082463449670e-01,3.525738768819114966e-01,1.621149134769256095e-01,2.801720150670513471e-02,4.461513953133389165e-02,1.622761904084300821e-01,4.587645399638978772e-02,3.733606501901121089e-02
1.921530046423285398e+00,1.546433739864755630e+00,1.659873581026496181e+00,1.404554305928414015e+00,1.489330531573944238e+00,1.429769582971871955e+00,1.472593993979573801e+00,1.497754714960110700e+00,1.513680509352416381e+00,1.524363551462443622e+00,1.522164237496311134e+00,1.529351841524874134e+00,1.532937689506768564e+00
1.935708574421586725e+00,2.028411912426013597e+00,1.934905720328050416e+00,1.817254502354620049e+00,1.704730005107188306e+00,7.847207109280764925e-01,2.011675707925543455e-01,6.695699908475910567e-02,2.666519699274228633e-02,3.312182199741962180e-02,1.569331529285695470e-01,4.315219270865670864e-02,9.579702671999238209e-03
2.083872339187884837e+00,2.175539679109232960e+00,2.094877501488184635e+00,1.873963008838050781e+00,1.228558476034075531e+00,3.121386279835196009e-01,7.729703943891214069e-02,1.259174275757612982e-01,7.270253159725938163e-02,7.328455141814535501e-02,2.544000186589393323e-02,3.515495789445083341e-02,3.635135738601110583e-02
1.931789096062606736e+00,4.968000208673220008e-01,3.498762950873928190e-01,2.669159566532861572e-01,2.650940551343293761e-01,2.592145991597821775e-01,2.393267055821140799e-01,2.295915033291323626e-01,2.217687268452850358e-01,2.152862133687228618e-01,2.060092368031485599e-01,2.043123839419630217e-01,1.998957863691588066e-01
1.725221568013932893e+00,9.678771504145474713e-01,2.677846018450964483e-01,3.087212005750907817e-01,1.006057631614691167e-01,2.147034629561767605e-01,2.491709998936731951e-01,6.049873881519018948e-02,5.547970202050325414e-03,2.771285533145035132e-02,1.222508708400758294e-02,9.138740475158101464e-03,2.084404756472712714e-02
1.766809238226992651e+00,3.281076332332750756e-01,4.544819931307608751e-01,8.235183896653276714e-02,1.210118762686630128e-01,2.659387052683164776e-01,2.113383681168281777e-02,7.422963281415781434e-02,3.449459345498956386e-02,6.552409415697631190e-02,9.812698146085556405e-02,4.962453390226111843e-02,6.739594647216089196e-02
1.565400511009831463e+00,2.581639330149050338e-01,8.583108374145559383e-02,1.036363278885038541e-01,3.581913429537941784e-01,2.762450620901074072e-01,3.252524807781437821e-01,3.656866151027572953e-01,1.109882982024936598e-02,7.662939957586850648e-02,8.539935339574630802e-02,1.112115996502656412e-01,9.017671989574728431e-02
1.687904324561038560e+00,5.743209148135415276e-01,1.848779611605807505e-01,2.752728043778576161e-01,1.241730865886308127e-01,2.286288289381457617e-01,1.947372459352584018e-01,1.148485498150990242e-01,8.940534109437232868e-02,1.242679633923522847e-01,1.166217489137587743e-01,1.216699529971017324e-01,1.214500224774892889e-01
1.797624029121455358e+00,4.243587019677844685e-01,3.510549865815279502e-01,5.028199309078540402e-01,3.285583845446838902e-01,3.065837375645148466e-01,1.030169057270070680e-02,3.758667969259552738e-02,1.792754032889633600e-02,1.761078877760278646e-02,3.958303787888140662e-02,5.184522388803258081e-02,5.647153177929756934e-02
1.979020110741958494e+00,3.001676012591932285e-01,1.687751366450308266e-01,7.929565489514169008e-02,7.316162573308887529e-02,1.552735687396590292e-01,1.571679993082090165e-01,1.613705456922448767e-01,1.415361910129246392e-01,1.105247609941475279e-01,9.346111213292333797e-02,6.909104032788952743e-02,4.417854382652756928e-02
1.764977677673433609e+00,1.732878130603184186e+00,1.645091689179120076e+00,1.294336728272366788e+00,1.097841461627226511e+00,1.028042792177239262e+00,8.414765776905829275e-01,9.782799017357179938e-01,7.068668850335690923e-01,6.390413665820794398e-01,8.053674338229541707e-01,6.718141835865062417e-01,5.919480152848511922e-01
