2.072978666448713980e+00,3.884138366661102348e-01,1.352259970254068022e-01,6.285862749633590318e-02,1.852881252840288262e-01,9.926904268664889230e-02,1.075916352773196305e-01,1.574630301794125165e-01,1.598398165566108919e-01,1.884353616392853703e-01,1.131685611317994056e-01,8.379195918230514240e-02,2.880378007547188847e-03
1.754024656709589625e+00,3.823246462422718595e-01,9.605312534490755005e-03,7.009117152220981084e-02,8.117474794915240099e-02,6.940718676291665612e-02,9.908007171343369279e-02,8.558200916916289258e-02,8.632341084361945527e-02,8.161036787163000739e-02,7.756177286646237512e-02,7.741403611110901639e-02,7.717570376420943012e-02
1.775875594692865489e+00,4.740194930224453929e-01,1.663292830601861561e-01,4.935149807570890501e-02,1.872396203832971950e-01,2.219642071896757163e-01,3.247069786335809449e-01,4.325360999445214127e-01,2.590542101378016659e-01,7.381725771194627694e-02,8.176994399542056313e-02,1.206610343094465243e-01,1.246346223013137799e-01
1.985793230857801461e+00,5.718286951634796722e-01,2.781116781235015017e-02,1.112402941952083252e-01,1.584837408757913124e-01,6.396170275177365250e-02,3.660446010137589218e-02,8.673710635046102957e-02,2.762317944090425526e-01,2.808850566480611821e-01,1.234452373391463006e-02,1.058263276593638530e-02,8.302502526036861438e-03
1.728473510431197901e+00,1.623202332949637672e+00,8.459796397511222255e-01,1.372763181104285080e-01,3.463632499688626409e-01,2.873936082463454111e-01,3.525738768819127178e-01,1.621149134769262756e-01,2.801720150671981741e-02,4.461513953133431493e-02,1.622761904084304707e-01,4.587645399639169591e-02,3.733606501901099578e-02
1.921530046423285176e+00,4.580765348314584928e-01,3.257561432249002076e-01,3.555346339337709938e-01,1.512841535677782734e-01,1.556050378129547607e-01,1.386217504939727674e-01,9.048236690335362264e-02,5.082516811100098314e-02,6.721376640791557056e-02,7.278759799622208648e-02,7.356540882386815305e-02,7.253634886374647761e-02
1.935708574421587835e+00,2.001935021518960411e+00,1.717312963451291585e+00,1.498336098007225781e+00,1.365804244662721656e+00,1.279142677918464477e+00,1.200296530666907335e+00,1.128317335489907647e+00,1.091491584955714522e+00,1.128998379998201074e+00,2.938503758630591368e-03,4.508340171594896716e-03,9.873388565222485092e-02
2.083872339187883949e+00,6.681243505954848061e-01,9.152890458016060826e-02,8.153401950683428906e-03,8.800575919624453736e-02,9.790153050162977988e-02,1.139489409940660641e-01,1.163476110068671354e-01,1.336159955902273822e-01,1.755735252048968575e-01,1.797758513838522143e-01,1.743571188185649712e-01,1.777996702465473866e-01
1.931789096062607181e+00,1.935699277857790612e+00,1.908559806369917622e+00,1.826315310527566460e+00,1.736506460467367674e+00,1.735926947125225661e+00,1.566381773128751043e+00,1.389774022066285974e+00,8.032283387503137417e-01,7.511258264948011965e-01,6.389718587839712249e-01,6.206288252918423787e-01,6.268510658220850518e-01
1.725221568013931339e+00,9.678771504145463611e-01,2.677846018450952270e-01,3.087212005750909483e-01,1.006057631614701159e-01,2.147034629561760388e-01,2.491709998936738890e-01,2.367062282141161114e-02,4.989721959530517975e-02,5.521500499551459246e-02,7.510786325052100365e-02,8.924272790347498319e-02,7.523490019812079099e-02
1.766809238226993539e+00,3.281076332332749090e-01,4.544819931307628180e-01,3.401691162070851759e-01,4.032106091988824081e-01,3.765583363047694809e-01,3.800250184506208662e-01,4.110092324149287601e-01,4.648219275963209607e-01,4.486501637548504506e-01,4.357687374735483288e-01,4.256002914847580310e-01,3.990968252130741578e-01
1.565400511009829465e+00,1.695336016826076264e+00,1.758851315652446123e+00,1.790234888776611744e+00,1.784162707785307056e+00,1.770732934838868067e+00,1.755734740556766704e+00,1.738200950352845719e+00,1.720666407115478247e+00,1.700094114266223366e+00,1.678475401978038795e+00,1.659342059724897345e+00,1.636902278174154235e+00
1.687904324561040337e+00,3.398767652868852074e-01,4.996587749290731101e-02,1.774135742788315040e-01,2.306841923695250041e-01,2.498929043274669415e-01,2.518916136981214082e-01,2.933683570823334419e-01,2.700603444222683391e-01,2.871294354324147591e-01,2.713934338463996898e-01,2.714261288237472258e-01,2.482552231230890083e-01
1.797624029121455802e+00,2.975350862120477169e-01,1.258724830635695735e-01,5.026942091647761818e-02,1.601603932301899347e-01,1.447030671725529072e-01,2.614446764816084554e-02,1.009254089982313668e-01,4.490348812452495814e-02,6.403786248811363380e-02,1.460103768115369738e-01,1.157686264286899580e-01,1.120475866504991591e-01
1.979020110741955607e+00,6.735789761611451487e-01,1.905022300111013367e-01,1.303754886773903221e-01,4.300460039093269293e-02,1.904294756266568800e-01,1.348782496837297729e-01,1.087224526463845403e-01,1.172333813260827140e-01,3.324637993226605553e-02,5.600942557122061405e-02,6.626132184471242303e-02,6.099170469423551011e-02
1.764977677673431167e+00,1.338748621151395701e+00,1.530124962630896812e+00,6.202163210574462848e-01,2.376452737546879551e-02,1.551214836718075030e-01,2.075962002070707857e-01,2.280672412546116135e-01,7.806003078823485486e-02,1.076012837975011405e-01,4.268109537921854768e-02,6.969271369075560885e-03,1.759376555374249362e-02
