s,eta,winding,error
0.23,0.78125,0,0.19354276191750766
0.23,0.796875,0,0.28798198494703514
0.23,0.8125,0,0.379647784034557
0.23,0.828125,0,0.4676573674252357
0.23,0.84375,0,0.5511631547200877
0.23,0.859375,0,0.6293609395385575
0.23,0.875,0,0.7014976344655844
0.23,0.890625,0,0.7668785236950932
0.23,0.90625,0,0.8248739535229743
0.23,0.921875,0,0.8749253962564577
0.23,0.9375,0,0.9165508291411185
0.23,0.953125,0,0.9493493765035016
0.23,0.96875,0,0.9730051704029966
0.23,0.984375,0,0.9872903926127798
0.23,1.0,0,0.9920674686338736
0.24,0.0,0,0.9980227391519906
0.24,0.015625,0,0.993216986875611
0.24,0.03125,0,0.9788460120679852
0.24,0.046875,0,0.9550482150724845
0.24,0.0625,0,0.9220527816833749
0.24,0.078125,0,0.8801774759613321
0.24,0.09375,0,0.8298255799918298
0.24,0.109375,0,0.7714820100582008
0.24,0.125,0,0.7057086466327455
0.24,0.140625,0,0.6331389231606286
0.24,0.15625,0,0.5544717257495332
0.24,0.171875,0,0.47046466251439234
0.24,0.1875,0,0.38192676739709247
0.24,0.203125,0,0.28971070872735005
0.24,0.21875,0,0.1947045775605803
0.24,0.234375,0,0.09782333487555328
0.24,0.25,0,6.111126764893795e-17
0.24,0.265625,0,-0.09782333487555316
0.24,0.28125,0,-0.19470457756058016
0.24,0.296875,0,-0.2897107087273499
0.24,0.3125,0,-0.38192676739709236
0.24,0.328125,0,-0.47046466251439223
0.24,0.34375,0,-0.5544717257495329
0.24,0.359375,0,-0.6331389231606285
0.24,0.375,0,-0.7057086466327454
0.24,0.390625,0,-0.7714820100582008
0.24,0.40625,0,-0.8298255799918299
0.24,0.421875,0,-0.880177475961332
0.24,0.4375,0,-0.9220527816833749
0.24,0.453125,0,-0.9550482150724845
0.24,0.46875,0,-0.9788460120679852
0.24,0.484375,0,-0.9932169868756109
0.24,0.5,0,-0.9980227391519906
0.24,0.515625,0,-0.993216986875611
0.24,0.53125,0,-0.9788460120679852
0.24,0.546875,0,-0.9550482150724846
0.24,0.5625,0,-0.922052781683375
0.24,0.578125,0,-0.8801774759613321
0.24,0.59375,0,-0.82982557999183
0.24,0.609375,0,-0.7714820100582009
0.24,0.625,0,-0.7057086466327456
0.24,0.640625,0,-0.6331389231606289
0.24,0.65625,0,-0.5544717257495331
0.24,0.671875,0,-0.47046466251439245
0.24,0.6875,0,-0.38192676739709297
0.24,0.703125,0,-0.28971070872735016
0.24,0.71875,0,-0.19470457756058063
0.24,0.734375,0,-0.09782333487555296
0.24,0.75,0,-1.8333380294681384e-16
0.24,0.765625,0,0.0978233348755526
0.24,0.78125,0,0.19470457756058027
0.24,0.796875,0,0.2897107087273498
0.24,0.8125,0,0.38192676739709264
0.24,0.828125,0,0.4704646625143921
0.24,0.84375,0,0.5544717257495327
0.24,0.859375,0,0.6331389231606287
0.24,0.875,0,0.7057086466327452
0.24,0.890625,0,0.7714820100582005
0.24,0.90625,0,0.8298255799918298
0.24,0.921875,0,0.8801774759613319
0.24,0.9375,0,0.9220527816833747
0.24,0.953125,0,0.9550482150724845
0.24,0.96875,0,0.978846012067985
0.24,0.984375,0,0.993216986875611
0.24,1.0,0,0.9980227391519906
0.25,0.0,0,1.0
0.25,0.015625,0,0.9951847266721969
0.25,0.03125,0,0.9807852804032304
0.25,0.046875,0,0.9569403357322088
0.25,0.0625,0,0.9238795325112867
0.25,0.078125,0,0.881921264348355
0.25,0.09375,0,0.8314696123025452
0.25,0.109375,0,0.773010453362737
0.25,0.125,0,0.7071067811865476
0.25,0.140625,0,0.6343932841636455
0.25,0.15625,0,0.5555702330196023
0.25,0.171875,0,0.4713967368259978
0.25,0.1875,0,0.38268343236508984
0.25,0.203125,0,0.29028467725446233
0.25,0.21875,0,0.19509032201612833
0.25,0.234375,0,0.09801714032956077
0.25,0.25,0,6.123233995736766e-17
0.25,0.265625,0,-0.09801714032956065
0.25,0.28125,0,-0.1950903220161282
0.25,0.296875,0,-0.29028467725446216
0.25,0.3125,0,-0.3826834323650897
0.25,0.328125,0,-0.4713967368259977
0.25,0.34375,0,-0.555570233019602
0.25,0.359375,0,-0.6343932841636454
0.25,0.375,0,-0.7071067811865475
0.25,0.390625,0,-0.773010453362737
0.25,0.40625,0,-0.8314696123025453
0.25,0.421875,0,-0.8819212643483549
0.25,0.4375,0,-0.9238795325112867
0.25,0.453125,0,-0.9569403357322088
0.25,0.46875,0,-0.9807852804032304
0.25,0.484375,0,-0.9951847266721968
0.25,0.5,0,-1.0
0.25,0.515625,0,-0.9951847266721969
0.25,0.53125,0,-0.9807852804032304
0.25,0.546875,0,-0.9569403357322089
0.25,0.5625,0,-0.9238795325112868
0.25,0.578125,0,-0.881921264348355
0.25,0.59375,0,-0.8314696123025455
0.25,0.609375,0,-0.7730104533627371
0.25,0.625,0,-0.7071067811865477
0.25,0.640625,0,-0.6343932841636458
0.25,0.65625,0,-0.5555702330196022
0.25,0.671875,0,-0.4713967368259979
0.25,0.6875,0,-0.38268343236509034
0.25,0.703125,0,-0.29028467725446244
0.25,0.71875,0,-0.19509032201612866
0.25,0.734375,0,-0.09801714032956045
0.25,0.75,0,-1.8369701987210297e-16
0.25,0.765625,0,0.09801714032956009
0.25,0.78125,0,0.1950903220161283
0.25,0.796875,0,0.29028467725446205
0.25,0.8125,0,0.38268343236509
0.25,0.828125,0,0.4713967368259976
0.25,0.84375,0,0.5555702330196018
0.25,0.859375,0,0.6343932841636456
0.25,0.875,0,0.7071067811865474
0.25,0.890625,0,0.7730104533627367
0.25,0.90625,0,0.8314696123025452
0.25,0.921875,0,0.8819212643483548
0.25,0.9375,0,0.9238795325112865
0.25,0.953125,0,0.9569403357322088
0.25,0.96875,0,0.9807852804032303
0.25,0.984375,0,0.9951847266721969
0.25,1.0,0,1.0
0.26,0.0,0,0.9980227391519906
0.26,0.015625,0,0.993216986875611
0.26,0.03125,0,0.9788460120679852
0.26,0.046875,0,0.9550482150724845
0.26,0.0625,0,0.9220527816833749
0.26,0.078125,0,0.8801774759613321
0.26,0.09375,0,0.8298255799918298
0.26,0.109375,0,0.7714820100582008
0.26,0.125,0,0.7057086466327455
0.26,0.140625,0,0.6331389231606286
0.26,0.15625,0,0.5544717257495332
0.26,0.171875,0,0.47046466251439234
0.26,0.1875,0,0.38192676739709247
0.26,0.203125,0,0.28971070872735005
0.26,0.21875,0,0.1947045775605803
0.26,0.234375,0,0.09782333487555328
0.26,0.25,0,6.111126764893795e-17
0.26,0.265625,0,-0.09782333487555316
0.26,0.28125,0,-0.19470457756058016
0.26,0.296875,0,-0.2897107087273499
0.26,0.3125,0,-0.38192676739709236
0.26,0.328125,0,-0.47046466251439223
0.26,0.34375,0,-0.5544717257495329
0.26,0.359375,0,-0.6331389231606285
0.26,0.375,0,-0.7057086466327454
0.26,0.390625,0,-0.7714820100582008
0.26,0.40625,0,-0.8298255799918299
0.26,0.421875,0,-0.880177475961332
0.26,0.4375,0,-0.9220527816833749
0.26,0.453125,0,-0.9550482150724845
0.26,0.46875,0,-0.9788460120679852
0.26,0.484375,0,-0.9932169868756109
0.26,0.5,0,-0.9980227391519906
0.26,0.515625,0,-0.993216986875611
0.26,0.53125,0,-0.9788460120679852
0.26,0.546875,0,-0.9550482150724846
0.26,0.5625,0,-0.922052781683375
0.26,0.578125,0,-0.8801774759613321
0.26,0.59375,0,-0.82982557999183
0.26,0.609375,0,-0.7714820100582009
0.26,0.625,0,-0.7057086466327456
0.26,0.640625,0,-0.6331389231606289
0.26,0.65625,0,-0.5544717257495331
0.26,0.671875,0,-0.47046466251439245
0.26,0.6875,0,-0.38192676739709297
0.26,0.703125,0,-0.28971070872735016
0.26,0.71875,0,-0.19470457756058063
0.26,0.734375,0,-0.09782333487555296
0.26,0.75,0,-1.8333380294681384e-16
0.26,0.765625,0,0.0978233348755526
0.26,0.78125,0,0.19470457756058027
0.26,0.796875,0,0.2897107087273498
0.26,0.8125,0,0.38192676739709264
0.26,0.828125,0,0.4704646625143921
0.26,0.84375,0,0.5544717257495327
0.26,0.859375,0,0.6331389231606287
0.26,0.875,0,0.7057086466327452
0.26,0.890625,0,0.7714820100582005
0.26,0.90625,0,0.8298255799918298
0.26,0.921875,0,0.8801774759613319
0.26,0.9375,0,0.9220527816833747
0.26,0.953125,0,0.9550482150724845
0.26,0.96875,0,0.978846012067985
0.26,0.984375,0,0.993216986875611
0.26,1.0,0,0.9980227391519906
0.27,0.0,0,0.9920674686338736
0.27,0.015625,0,0.9872903926127798
0.27,0.03125,0,0.9730051704029967
0.27,0.046875,0,0.9493493765035016
0.27,0.0625,0,0.9165508291411187
0.27,0.078125,0,0.8749253962564579
0.27,0.09375,0,0.8248739535229743
0.27,0.109375,0,0.7668785236950935
0.27,0.125,0,0.7014976344655847
0.27,0.140625,0,0.6293609395385574
0.27,0.15625,0,0.5511631547200881
0.27,0.171875,0,0.46765736742523595
0.27,0.1875,0,0.37964778403455685
0.27,0.203125,0,0.2879819849470354
0.27,0.21875,0,0.1935427619175077
0.27,0.234375,0,0.09723961628947853
0.27,0.25,0,6.074661250003453e-17
0.27,0.265625,0,-0.0972396162894784
0.27,0.28125,0,-0.19354276191750755
0.27,0.296875,0,-0.28798198494703525
0.27,0.3125,0,-0.37964778403455673
0.27,0.328125,0,-0.46765736742523584
0.27,0.34375,0,-0.5511631547200878
0.27,0.359375,0,-0.6293609395385573
0.27,0.375,0,-0.7014976344655846
0.27,0.390625,0,-0.7668785236950935
0.27,0.40625,0,-0.8248739535229744
0.27,0.421875,0,-0.8749253962564578
0.27,0.4375,0,-0.9165508291411187
0.27,0.453125,0,-0.9493493765035016
0.27,0.46875,0,-0.9730051704029967
0.27,0.484375,0,-0.9872903926127797
0.27,0.5,0,-0.9920674686338736
0.27,0.515625,0,-0.9872903926127798
0.27,0.53125,0,-0.9730051704029967
0.27,0.546875,0,-0.9493493765035017
0.27,0.5625,0,-0.9165508291411189
0.27,0.578125,0,-0.8749253962564579
0.27,0.59375,0,-0.8248739535229745
0.27,0.609375,0,-0.7668785236950936
0.27,0.625,0,-0.7014976344655848
0.27,0.640625,0,-0.6293609395385578
0.27,0.65625,0,-0.551163154720088
0.27,0.671875,0,-0.46765736742523606
0.27,0.6875,0,-0.37964778403455735
0.27,0.703125,0,-0.28798198494703553
0.27,0.71875,0,-0.19354276191750802
0.27,0.734375,0,-0.0972396162894782
0.27,0.75,0,-1.8223983750010357e-16
0.27,0.765625,0,0.09723961628947785
0.27,0.78125,0,0.19354276191750766
0.27,0.796875,0,0.28798198494703514
0.27,0.8125,0,0.379647784034557
0.27,0.828125,0,0.4676573674252357
0.27,0.84375,0,0.5511631547200877
0.27,0.859375,0,0.6293609395385575
0.27,0.875,0,0.7014976344655844
0.27,0.890625,0,0.7668785236950932
0.27,0.90625,0,0.8248739535229743
0.27,0.921875,0,0.8749253962564577
0.27,0.9375,0,0.9165508291411185
0.27,0.953125,0,0.9493493765035016
0.27,0.96875,0,0.9730051704029966
0.27,0.984375,0,0.9872903926127798
0.27,1.0,0,0.9920674686338736
0.28,0.0,0,0.9820632655381242
0.28,0.015625,0,0.9773343624893632
0.28,0.03125,0,0.9631931952645213
0.28,0.046875,0,0.9397759510343219
0.28,0.0625,0,0.9073081506618698
0.28,0.078125,0,0.8661024768134568
0.28,0.09375,0,0.8165557626535557
0.28,0.109375,0,0.7591451701245153
0.28,0.125,0,0.6944235946162127
0.28,0.140625,0,0.6230143402812048
0.28,0.15625,0,0.5456051172750072
0.28,0.171875,0,0.46294141873135514
0.28,0.1875,0,0.375819341255798
0.28,0.203125,0,0.2850779180801977
0.28,0.21875,0,0.19159103871404318
0.28,0.234375,0,0.09625903291075702
0.28,0.25,0,6.013403173507305e-17
0.28,0.265625,0,-0.0962590329107569
0.28,0.28125,0,-0.19159103871404307
0.28,0.296875,0,-0.28507791808019756
0.28,0.3125,0,-0.3758193412557979
0.28,0.328125,0,-0.462941418731355
0.28,0.34375,0,-0.5456051172750068
0.28,0.359375,0,-0.6230143402812047
0.28,0.375,0,-0.6944235946162126
0.28,0.390625,0,-0.7591451701245153
0.28,0.40625,0,-0.8165557626535558
0.28,0.421875,0,-0.8661024768134568
0.28,0.4375,0,-0.9073081506618698
0.28,0.453125,0,-0.9397759510343219
0.28,0.46875,0,-0.9631931952645213
0.28,0.484375,0,-0.9773343624893631
0.28,0.5,0,-0.9820632655381242
0.28,0.515625,0,-0.9773343624893632
0.28,0.53125,0,-0.9631931952645213
0.28,0.546875,0,-0.939775951034322
0.28,0.5625,0,-0.9073081506618699
0.28,0.578125,0,-0.8661024768134568
0.28,0.59375,0,-0.8165557626535559
0.28,0.609375,0,-0.7591451701245154
0.28,0.625,0,-0.6944235946162128
0.28,0.640625,0,-0.6230143402812052
0.28,0.65625,0,-0.545605117275007
0.28,0.671875,0,-0.46294141873135525
0.28,0.6875,0,-0.37581934125579847
0.28,0.703125,0,-0.28507791808019783
0.28,0.71875,0,-0.1915910387140435
0.28,0.734375,0,-0.0962590329107567
0.28,0.75,0,-1.8040209520521913e-16
0.28,0.765625,0,0.09625903291075635
0.28,0.78125,0,0.19159103871404315
0.28,0.796875,0,0.28507791808019745
0.28,0.8125,0,0.3758193412557982
0.28,0.828125,0,0.4629414187313549
0.28,0.84375,0,0.5456051172750068
0.28,0.859375,0,0.623014340281205
0.28,0.875,0,0.6944235946162125
0.28,0.890625,0,0.759145170124515
0.28,0.90625,0,0.8165557626535557
0.28,0.921875,0,0.8661024768134566
0.28,0.9375,0,0.9073081506618697
0.28,0.953125,0,0.9397759510343219
0.28,0.96875,0,0.9631931952645212
0.28,0.984375,0,0.9773343624893632
0.28,1.0,0,0.9820632655381242
0.29,0.0,0,0.9678904108997807
0.29,0.015625,0,0.9632297540199386
0.29,0.03125,0,0.9492926680539393
0.29,0.046875,0,0.9262133747584217
0.29,0.0625,0,0.8942141403442466
0.29,0.078125,0,0.8536031349313835
0.29,0.09375,0,0.8047714647021919
0.29,0.109375,0,0.7481894053350853
0.29,0.125,0,0.6844018729926689
0.29,0.140625,0,0.6140231764812122
0.29,0.15625,0,0.5377311011210297
0.29,0.171875,0,0.4562603813033308
0.29,0.1875,0,0.37039562459638525
0.29,0.203125,0,0.2809637555457318
0.29,0.21875,0,0.18882605193876098
0.29,0.234375,0,0.09486985022880004
0.29,0.25,0,5.926619468169165e-17
0.29,0.265625,0,-0.09486985022879992
0.29,0.28125,0,-0.18882605193876084
0.29,0.296875,0,-0.2809637555457316
0.29,0.3125,0,-0.37039562459638514
0.29,0.328125,0,-0.4562603813033307
0.29,0.34375,0,-0.5377311011210294
0.29,0.359375,0,-0.6140231764812121
0.29,0.375,0,-0.6844018729926687
0.29,0.390625,0,-0.7481894053350853
0.29,0.40625,0,-0.804771464702192
0.29,0.421875,0,-0.8536031349313834
0.29,0.4375,0,-0.8942141403442466
0.29,0.453125,0,-0.9262133747584217
0.29,0.46875,0,-0.9492926680539393
0.29,0.484375,0,-0.9632297540199385
0.29,0.5,0,-0.9678904108997807
0.29,0.515625,0,-0.9632297540199386
0.29,0.53125,0,-0.9492926680539393
0.29,0.546875,0,-0.9262133747584218
0.29,0.5625,0,-0.8942141403442467
0.29,0.578125,0,-0.8536031349313835
0.29,0.59375,0,-0.8047714647021921
0.29,0.609375,0,-0.7481894053350854
0.29,0.625,0,-0.684401872992669
0.29,0.640625,0,-0.6140231764812125
0.29,0.65625,0,-0.5377311011210296
0.29,0.671875,0,-0.4562603813033309
0.29,0.6875,0,-0.3703956245963857
0.29,0.703125,0,-0.2809637555457319
0.29,0.71875,0,-0.1888260519387613
0.29,0.734375,0,-0.09486985022879973
0.29,0.75,0,-1.777985840450749e-16
0.29,0.765625,0,0.09486985022879937
0.29,0.78125,0,0.18882605193876095
0.29,0.796875,0,0.2809637555457315
0.29,0.8125,0,0.37039562459638536
0.29,0.828125,0,0.4562603813033306
0.29,0.84375,0,0.5377311011210293
0.29,0.859375,0,0.6140231764812123
0.29,0.875,0,0.6844018729926686
0.29,0.890625,0,0.7481894053350849
0.29,0.90625,0,0.8047714647021919
0.29,0.921875,0,0.8536031349313833
0.29,0.9375,0,0.8942141403442464
0.29,0.953125,0,0.9262133747584217
0.29,0.96875,0,0.9492926680539392
0.29,0.984375,0,0.9632297540199386
0.29,1.0,0,0.9678904108997807
0.3,0.0,0,0.9493781839091318
0.3,0.015625,0,0.944806668462156
0.3,0.03125,0,0.9311361483140275
0.3,0.046875,0,0.9084982780468392
0.3,0.0625,0,0.877111072726383
0.3,0.078125,0,0.8372768082978866
0.3,0.09375,0,0.7893791105034202
0.3,0.109375,0,0.7338792603562898
0.3,0.125,0,0.6713117517527164
0.3,0.140625,0,0.6022791440034315
0.3,0.15625,0,0.5274462588581231
0.3,0.171875,0,0.44753377790855675
0.3,0.1875,0,0.363311302030882
0.3,0.203125,0,0.2755899397084899
0.3,0.21875,0,0.18521449561391962
0.3,0.234375,0,0.09305533467804492
0.3,0.25,0,5.813264770523227e-17
0.3,0.265625,0,-0.0930553346780448
0.3,0.28125,0,-0.18521449561391948
0.3,0.296875,0,-0.2755899397084897
0.3,0.3125,0,-0.3633113020308819
0.3,0.328125,0,-0.44753377790855664
0.3,0.34375,0,-0.5274462588581228
0.3,0.359375,0,-0.6022791440034314
0.3,0.375,0,-0.6713117517527163
0.3,0.390625,0,-0.7338792603562898
0.3,0.40625,0,-0.7893791105034204
0.3,0.421875,0,-0.8372768082978865
0.3,0.4375,0,-0.877111072726383
0.3,0.453125,0,-0.9084982780468392
0.3,0.46875,0,-0.9311361483140275
0.3,0.484375,0,-0.9448066684621559
0.3,0.5,0,-0.9493781839091318
0.3,0.515625,0,-0.944806668462156
0.3,0.53125,0,-0.9311361483140275
0.3,0.546875,0,-0.9084982780468394
0.3,0.5625,0,-0.8771110727263831
0.3,0.578125,0,-0.8372768082978866
0.3,0.59375,0,-0.7893791105034205
0.3,0.609375,0,-0.7338792603562899
0.3,0.625,0,-0.6713117517527164
0.3,0.640625,0,-0.6022791440034319
0.3,0.65625,0,-0.527446258858123
0.3,0.671875,0,-0.44753377790855686
0.3,0.6875,0,-0.3633113020308825
0.3,0.703125,0,-0.27558993970849
0.3,0.71875,0,-0.18521449561391992
0.3,0.734375,0,-0.09305533467804462
0.3,0.75,0,-1.743979431156968e-16
0.3,0.765625,0,0.09305533467804428
0.3,0.78125,0,0.1852144956139196
0.3,0.796875,0,0.2755899397084896
0.3,0.8125,0,0.3633113020308822
0.3,0.828125,0,0.44753377790855653
0.3,0.84375,0,0.5274462588581228
0.3,0.859375,0,0.6022791440034316
0.3,0.875,0,0.6713117517527162
0.3,0.890625,0,0.7338792603562895
0.3,0.90625,0,0.7893791105034202
0.3,0.921875,0,0.8372768082978864
0.3,0.9375,0,0.8771110727263829
0.3,0.953125,0,0.9084982780468392
0.3,0.96875,0,0.9311361483140274
0.3,0.984375,0,0.944806668462156
0.3,1.0,0,0.9493781839091318
0.31,0.0,0,0.9263019441192855
0.31,0.015625,0,0.9218415470742757
0.31,0.03125,0,0.9085033120010909
0.31,0.046875,0,0.8864156933949068
0.31,0.0625,0,0.8557914070972215
0.31,0.078125,0,0.8169253817260196
0.31,0.09375,0,0.7701919183519562
0.31,0.109375,0,0.7160410857744335
0.31,0.125,0,0.6549943861130292
0.31,0.140625,0,0.5876397324570031
0.31,0.15625,0,0.514625786940862
0.31,0.171875,0,0.43665571377340895
0.31,0.1875,0,0.3544804073820238
0.31,0.203125,0,0.2688912608888478
0.31,0.21875,0,0.1807125445623971
0.31,0.234375,0,0.09079346764428496
0.31,0.25,0,5.671963554548266e-17
0.31,0.265625,0,-0.09079346764428485
0.31,0.28125,0,-0.180712544562397
0.31,0.296875,0,-0.2688912608888476
0.31,0.3125,0,-0.3544804073820237
0.31,0.328125,0,-0.43665571377340884
0.31,0.34375,0,-0.5146257869408617
0.31,0.359375,0,-0.5876397324570031
0.31,0.375,0,-0.6549943861130291
0.31,0.390625,0,-0.7160410857744335
0.31,0.40625,0,-0.7701919183519563
0.31,0.421875,0,-0.8169253817260195
0.31,0.4375,0,-0.8557914070972215
0.31,0.453125,0,-0.8864156933949068
0.31,0.46875,0,-0.9085033120010909
0.31,0.484375,0,-0.9218415470742757
0.31,0.5,0,-0.9263019441192855
0.31,0.515625,0,-0.9218415470742757
0.31,0.53125,0,-0.9085033120010909
0.31,0.546875,0,-0.8864156933949069
0.31,0.5625,0,-0.8557914070972216
0.31,0.578125,0,-0.8169253817260196
0.31,0.59375,0,-0.7701919183519564
0.31,0.609375,0,-0.7160410857744336
0.31,0.625,0,-0.6549943861130293
0.31,0.640625,0,-0.5876397324570034
0.31,0.65625,0,-0.5146257869408619
0.31,0.671875,0,-0.43665571377340906
0.31,0.6875,0,-0.35448040738202424
0.31,0.703125,0,-0.2688912608888479
0.31,0.71875,0,-0.1807125445623974
0.31,0.734375,0,-0.09079346764428467
0.31,0.75,0,-1.70158906636448e-16
0.31,0.765625,0,0.09079346764428434
0.31,0.78125,0,0.18071254456239708
0.31,0.796875,0,0.2688912608888475
0.31,0.8125,0,0.35448040738202397
0.31,0.828125,0,0.4366557137734087
0.31,0.84375,0,0.5146257869408616
0.31,0.859375,0,0.5876397324570032
0.31,0.875,0,0.654994386113029
0.31,0.890625,0,0.7160410857744333
0.31,0.90625,0,0.7701919183519562
0.31,0.921875,0,0.8169253817260194
0.31,0.9375,0,0.8557914070972213
0.31,0.953125,0,0.8864156933949068
0.31,0.96875,0,0.9085033120010908
0.31,0.984375,0,0.9218415470742757
0.31,1.0,0,0.9263019441192855
0.32,0.0,0,0.8983797788082356
0.32,0.015625,0,0.8940538346211027
0.32,0.03125,0,0.8811176632670275
0.32,0.046875,0,0.8596958471477805
0.32,0.0625,0,0.8299946900629459
0.32,0.078125,0,0.7923002303915547
0.32,0.09375,0,0.74697548638613
0.32,0.109375,0,0.6944569601084696
0.32,0.125,0,0.6352504336761741
0.32,0.140625,0,0.569926098304366
0.32,0.15625,0,0.49911306305259023
0.32,0.171875,0,0.42349329616066395
0.32,0.1875,0,0.34379505732172577
0.32,0.203125,0,0.2607858841432839
0.32,0.21875,0,0.17526520034047682
0.32,0.234375,0,0.0880566168486866
0.32,0.25,0,5.5009896026810647e-17
0.32,0.265625,0,-0.08805661684868649
0.32,0.28125,0,-0.1752652003404767
0.32,0.296875,0,-0.2607858841432838
0.32,0.3125,0,-0.3437950573217257
0.32,0.328125,0,-0.4234932961606639
0.32,0.34375,0,-0.4991130630525899
0.32,0.359375,0,-0.5699260983043659
0.32,0.375,0,-0.635250433676174
0.32,0.390625,0,-0.6944569601084696
0.32,0.40625,0,-0.7469754863861301
0.32,0.421875,0,-0.7923002303915546
0.32,0.4375,0,-0.8299946900629459
0.32,0.453125,0,-0.8596958471477805
0.32,0.46875,0,-0.8811176632670275
0.32,0.484375,0,-0.8940538346211025
0.32,0.5,0,-0.8983797788082356
0.32,0.515625,0,-0.8940538346211027
0.32,0.53125,0,-0.8811176632670275
0.32,0.546875,0,-0.8596958471477806
0.32,0.5625,0,-0.829994690062946
0.32,0.578125,0,-0.7923002303915547
0.32,0.59375,0,-0.7469754863861302
0.32,0.609375,0,-0.6944569601084697
0.32,0.625,0,-0.6352504336761742
0.32,0.640625,0,-0.5699260983043662
0.32,0.65625,0,-0.4991130630525901
0.32,0.671875,0,-0.42349329616066406
0.32,0.6875,0,-0.34379505732172627
0.32,0.703125,0,-0.260785884143284
0.32,0.71875,0,-0.17526520034047713
0.32,0.734375,0,-0.0880566168486863
0.32,0.75,0,-1.6502968808043192e-16
0.32,0.765625,0,0.08805661684868599
0.32,0.78125,0,0.1752652003404768
0.32,0.796875,0,0.2607858841432837
0.32,0.8125,0,0.34379505732172594
0.32,0.828125,0,0.4234932961606638
0.32,0.84375,0,0.49911306305258984
0.32,0.859375,0,0.5699260983043661
0.32,0.875,0,0.6352504336761738
0.32,0.890625,0,0.6944569601084692
0.32,0.90625,0,0.74697548638613
0.32,0.921875,0,0.7923002303915545
0.32,0.9375,0,0.8299946900629457
0.32,0.953125,0,0.8596958471477805
0.32,0.96875,0,0.8811176632670273
0.32,0.984375,0,0.8940538346211027
0.32,1.0,0,0.8983797788082356
0.33,0.0,0,0.8652692680209835
0.33,0.015625,0,0.8611027599933143
0.33,0.03125,0,0.8486433616602582
0.33,0.046875,0,0.8280110638387626
0.33,0.0625,0,0.7994045668356095
0.33,0.078125,0,0.7630993668548415
0.33,0.09375,0,0.7194451028187142
0.33,0.109375,0,0.6688621891537441
0.33,0.125,0,0.6118377669699577
0.33,0.140625,0,0.5489210126257053
0.33,0.15625,0,0.4807178488591185
0.33,0.171875,0,0.40788510942091133
0.33,0.1875,0,0.33112421340629883
0.33,0.203125,0,0.25117441020567605
0.33,0.21875,0,0.16880566012887332
0.33,0.234375,0,0.08481121926646906
0.33,0.25,0,5.2982461974123535e-17
0.33,0.265625,0,-0.08481121926646897
0.33,0.28125,0,-0.1688056601288732
0.33,0.296875,0,-0.2511744102056759
0.33,0.3125,0,-0.3311242134062987
0.33,0.328125,0,-0.4078851094209112
0.33,0.34375,0,-0.4807178488591182
0.33,0.359375,0,-0.5489210126257053
0.33,0.375,0,-0.6118377669699576
0.33,0.390625,0,-0.6688621891537441
0.33,0.40625,0,-0.7194451028187143
0.33,0.421875,0,-0.7630993668548414
0.33,0.4375,0,-0.7994045668356095
0.33,0.453125,0,-0.8280110638387626
0.33,0.46875,0,-0.8486433616602582
0.33,0.484375,0,-0.8611027599933142
0.33,0.5,0,-0.8652692680209835
0.33,0.515625,0,-0.8611027599933143
0.33,0.53125,0,-0.8486433616602582
0.33,0.546875,0,-0.8280110638387626
0.33,0.5625,0,-0.7994045668356096
0.33,0.578125,0,-0.7630993668548415
0.33,0.59375,0,-0.7194451028187144
0.33,0.609375,0,-0.6688621891537441
0.33,0.625,0,-0.6118377669699578
0.33,0.640625,0,-0.5489210126257056
0.33,0.65625,0,-0.4807178488591184
0.33,0.671875,0,-0.4078851094209114
0.33,0.6875,0,-0.3311242134062993
0.33,0.703125,0,-0.25117441020567616
0.33,0.71875,0,-0.1688056601288736
0.33,0.734375,0,-0.08481121926646878
0.33,0.75,0,-1.5894738592237059e-16
0.33,0.765625,0,0.08481121926646848
0.33,0.78125,0,0.1688056601288733
0.33,0.796875,0,0.2511744102056758
0.33,0.8125,0,0.33112421340629894
0.33,0.828125,0,0.4078851094209111
0.33,0.84375,0,0.4807178488591181
0.33,0.859375,0,0.5489210126257054
0.33,0.875,0,0.6118377669699575
0.33,0.890625,0,0.6688621891537437
0.33,0.90625,0,0.7194451028187142
0.33,0.921875,0,0.7630993668548413
0.33,0.9375,0,0.7994045668356092
0.33,0.953125,0,0.8280110638387626
0.33,0.96875,0,0.8486433616602581
0.33,0.984375,0,0.8611027599933143
0.33,1.0,0,0.8652692680209835
0.34,0.0,0,0.8265654376242381
0.34,0.015625,0,0.8225852991187622
0.34,0.03125,0,0.8106832145119072
0.34,0.046875,0,0.7909738073847785
0.34,0.0625,0,0.7636468901022682
0.34,0.078125,0,0.7289656358162194
0.34,0.09375,0,0.6872640439641089
0.34,0.109375,0,0.6389437236718813
0.34,0.125,0,0.584470026038525
0.34,0.140625,0,0.5243675625506012
0.34,0.15625,0,0.4592151527868475
0.34,0.171875,0,0.38964025006921865
0.34,0.1875,0,0.316312898744396
0.34,0.203125,0,0.23993928129044537
0.34,0.21875,0,0.16125491739351464
0.34,0.234375,0,0.08101758049117976
0.34,0.25,0,5.061253587361772e-17
0.34,0.265625,0,-0.08101758049117964
0.34,0.28125,0,-0.16125491739351452
0.34,0.296875,0,-0.23993928129044523
0.34,0.3125,0,-0.3163128987443959
0.34,0.328125,0,-0.38964025006921854
0.34,0.34375,0,-0.4592151527868472
